Open,High,Low,Close
4.775319540408931,4.834639958752555,4.843795668546712,4.733869551175959
4.754022655388302,4.769861011024277,4.721840979715399,4.674307188078525
4.680241207294056,4.743403516024274,4.264178173791993,4.298252665864946
4.321486896321537,4.3288802042956505,3.945914917796725,3.9951659099378927
4.009721099851425,4.489166316783081,3.9853151924315444,4.172110373660973
4.184189730267079,4.45519996732256,4.232538751180298,4.436550980799246
4.443274565453347,4.466596929939349,4.389798499399796,4.436262499342901
4.449018081764287,4.5421266960509525,4.503516429596045,4.440294239893227
4.453876199539051,4.453956815089814,4.321834647137897,4.244982155139641
4.247108907182269,4.24636706928096,4.277688087745229,4.233899891983681
4.229353165725136,4.546698515861904,4.313435096791221,4.558350463175833
4.571427626260093,4.684664158335379,4.637495775125307,4.626263019381948
4.637776612250561,4.910993986432548,4.719662126882571,4.900119413040679
4.912624569289859,4.910723317722401,4.893580531699191,4.847055672947024
4.851437172816666,4.882287343364939,4.880499411672329,4.8453765247641485
4.841211945111697,4.920782313612575,4.912059577284654,4.904247078215372
4.910754874644901,4.991358138920598,4.953288401579064,4.879338232439457
4.887108528339404,5.079325235583485,4.974235069652078,5.096811385732173
5.103224162417424,5.125454527445618,5.191259363912826,5.137231973807938
5.141593035578716,5.204445397385655,5.204463723695395,5.227765948037872
5.2310951122991725,5.357832134472587,5.335385188659113,5.345857139696471
5.350575212758178,5.326889543625254,5.376948390501085,5.346169225300707
5.364864592541876,5.375558928838508,5.382013563513715,5.286926071869154
5.288170679954456,5.320247759642586,5.3655068817235145,5.317141592041971
5.334828780832607,5.345609515488534,5.389211393252521,5.370668565087518
5.378360396624408,5.360212587346627,5.3970777948663295,5.3212355955655495
5.328466232700253,5.33726210986176,5.379483740334607,5.30282037315136
5.308503937697439,5.297745574843193,5.061285816763549,5.105172088358889
5.0914771197861555,5.20787389379868,5.14399575948796,5.16587516223231
5.177927015802007,5.210881976532053,5.267757052506644,5.208467899268316
5.212310858070211,5.224585098049438,5.285940205261404,5.2188961705571915
5.221285962177571,5.201143749367603,5.2020204525787666,5.160783513392035
5.163478805081115,5.168837244759624,5.139107823125921,5.191054587523958
5.2028320374415,5.223843355726684,5.193810405402526,5.103380335960205
5.11647416685276,5.334465236594364,5.240506543879614,5.348413613933524
5.347569414460996,5.423924178813145,5.442023995331238,5.442750223842998
5.453745640662705,5.523232270893238,5.546545874342308,5.539261182449333
5.544374860047821,5.592537609854145,5.664810672545036,5.614604897405694
5.623027302226877,5.702690900673461,5.773997940590356,5.717722850846641
5.725602478703473,5.816961529848655,5.86968704498939,5.840097531170922
5.84866056399287,5.873920390998951,5.823733981192765,5.750179074584656
5.766642294553975,5.779278013900105,5.893776484681747,5.761642694708423
5.773428137624051,5.767998516310279,5.76233424829826,5.676228303755312
5.686707822187678,5.6932064829933084,5.757897533357195,5.6621965630872255
5.670849937715877,5.8526641655464005,5.799256178722531,5.865803944750214
5.876519966229923,5.889311338928214,6.024991863232427,5.909449700026421
5.915350247481326,5.950922524603777,6.057808351239595,5.9791154962389585
5.984228090925165,6.014540186018866,6.1231977573594145,6.034883718175248
6.0404105093698215,6.0136296486840415,6.023074409130918,5.893729859764897
5.900512693424178,5.932746999855006,6.043996525680814,5.916187577045166
5.924439924487409,6.141480816371388,6.08653758745583,6.148215947681693
6.157563397428414,6.131366872282933,6.257668991881378,6.115223107940204
6.120910148974897,6.173548997680918,6.285147557591341,6.111654493227386
6.132034160475153,6.152275395013299,6.11859054545548,5.994880318376011
6.004770665017056,6.012001791484782,6.106993135038928,5.968478890588762
5.975761212176604,5.9762320939497755,6.124920831767145,5.997296390383123
5.999584087347536,6.123983925437092,6.15028214811616,6.125399886939117
6.133263286366974,6.125452779900601,6.140127412988925,6.021844775683234
6.022564573326271,5.998890500542687,6.063868456836803,5.961733970677674
5.9679424560209275,6.132038227801108,6.1350170782750135,6.148486536987053
6.157112644033319,6.119270238156424,6.217074907259131,6.099779812422094
6.111553928460035,6.076210331389009,6.22289974887778,6.078846702397698
6.086210048904585,6.201556806647483,6.240724421183694,6.1659341309028575
6.178249563690172,6.2303307280660745,6.259821292526239,6.090947553491336
6.109045513746821,6.07590313744062,5.447632841084001,5.412161053354015
5.396499807634952,5.7911204137976116,5.464231528732317,5.438858370029923
5.466195967998415,5.632086548773789,5.309005648403377,5.3279192556528345
5.3599154961568996,5.445342407171926,5.40630625341288,5.402127348555406
5.413458426321376,5.654507031345243,5.5457308190661,5.474118457332862
5.4939772633211845,5.657220784509129,5.457823405185931,5.661915960750447
5.683018811215214,5.841249122306088,5.8118087514977015,5.849955790291642
5.863266652877767,5.858645955158133,5.441818279485677,5.317397917360493
5.291475906058271,5.352157437512733,5.1964405801198925,5.180718478844281
5.185152825226052,5.196172236501851,4.861501091330727,4.850209391971412
4.862936775612213,4.8459131892430065,4.650517248675158,4.663839441529114
4.642577854611715,4.655530237804612,4.173340831935078,4.208361307366082
4.211300090427436,4.400102651327316,3.8867762231696177,3.825998219033055
3.8423570530751285,4.458095043445171,3.51226294678292,4.3877255194645866
4.399197111224273,4.4400458029560115,4.306264666163073,4.354784456359138
4.384095896426503,4.369881069634065,3.880068690928892,3.957564133343006
3.95903840938823,3.976479538259893,3.762432845262771,3.767141059965684
3.766804711241297,3.79269937426921,3.670599520825331,3.6341545687113905
3.6559902588675883,4.6033387096535066,1.7503613069655195,3.1819177693859686
3.176588000918491,3.4894597246906676,3.1246702245018128,3.4114288319029438
3.407715718841129,3.528143554343238,3.3580986948666136,3.3693205494065013
3.405825301533357,3.539641228907757,3.373031667866262,3.3193551142148654
3.3211907784586385,3.413102291280009,2.4794794545988736,2.525495285353185
2.530892480471708,2.8932653086215403,2.548897780204375,2.7168553255509718
2.713010181517252,2.777206888952855,2.6267517863172123,2.6247280585185546
2.637660948643299,2.6834444125260464,2.57196571277238,2.56548370659289
2.5657481250553995,2.7471076624785224,2.580709578981096,2.738327377800702
